cohort	membership	random_module_id	n_pathways	contrast	delta_mean	abs_delta_ge_true	same_direction_as_true	matching_method	exact_bin_matches	relaxed_mean_prevalence_matches	global_fallback_matches	pathways
QinN_2014	conservative	random_00269	5	cirrhosis_minus_healthy	-0.10100766348363432	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6151;GOLPDLCAT-PWY;PWY-6891;3-HYDROXYPHENYLACETATE-DEGRADATION-PWY;UDPNACETYLGALSYN-PWY
QinN_2014	conservative	random_00270	5	cirrhosis_minus_healthy	-0.08444480977810187	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5695;GALACTARDEG-PWY;P185-PWY;PROPFERM-PWY;PWY-7294
QinN_2014	conservative	random_00271	5	cirrhosis_minus_healthy	-0.1177879917053799	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6700;GLUCARGALACTSUPER-PWY;PWY-5384;PWY-7218;PWY1G-0
QinN_2014	conservative	random_00272	5	cirrhosis_minus_healthy	-0.029066224829349174	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6124;PWY-5005;P108-PWY;PWY-7294;PWY0-1338
QinN_2014	conservative	random_00273	5	cirrhosis_minus_healthy	-0.0097835550558516	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5973;PWY-7198;PPGPPMET-PWY;P562-PWY;PWY-7294
QinN_2014	conservative	random_00274	5	cirrhosis_minus_healthy	-0.12606412565494995	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6609;GALACTARDEG-PWY;GLUCARGALACTSUPER-PWY;PWY-5088;PWY-5656
QinN_2014	conservative	random_00275	5	cirrhosis_minus_healthy	0.17894565747930447	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6527;PWY-5384;P185-PWY;PWY-6071;P162-PWY
QinN_2014	conservative	random_00276	5	cirrhosis_minus_healthy	-0.12567939291322627	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5097;PWY-5384;PWY-6590;PWY-6785;PWY-5656
QinN_2014	conservative	random_00277	5	cirrhosis_minus_healthy	-0.0679487780246486	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5695;GLUCARGALACTSUPER-PWY;PWY-5005;PWY-6435;PWY-5431
QinN_2014	conservative	random_00278	5	cirrhosis_minus_healthy	-0.1220229952933245	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5686;PWY-5384;PWY-6891;PWY-7039;PWY-7446
QinN_2014	conservative	random_00279	5	cirrhosis_minus_healthy	-0.17536686417998304	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6700;GLUCARDEG-PWY;PWY-6590;PWY-5101;PWY-5431
QinN_2014	conservative	random_00280	5	cirrhosis_minus_healthy	0.022687141492653495	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6124;PWY4LZ-257;PWY-5384;PWY-7245;PWY-5415
QinN_2014	conservative	random_00281	5	cirrhosis_minus_healthy	-0.08416199931197976	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6151;PPGPPMET-PWY;PWY-6891;PWY-5910;PWY-5415
QinN_2014	conservative	random_00282	5	cirrhosis_minus_healthy	-0.05257245340233663	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6122;PWY4LZ-257;PWY-6590;PWY-6562;RUMP-PWY
QinN_2014	conservative	random_00283	5	cirrhosis_minus_healthy	0.028710724469619642	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6892;PPGPPMET-PWY;GLUCARDEG-PWY;PWY-5509;PWY-6143
QinN_2014	conservative	random_00284	5	cirrhosis_minus_healthy	-0.16977652126695553	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6737;GOLPDLCAT-PWY;PPGPPMET-PWY;DENITRIFICATION-PWY;P125-PWY
QinN_2014	conservative	random_00285	5	cirrhosis_minus_healthy	0.09626520694171692	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5103;PPGPPMET-PWY;HEMESYN2-PWY;PWY0-41;PWY-5705
QinN_2014	conservative	random_00286	5	cirrhosis_minus_healthy	0.12910502674128388	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6147;PWY4LZ-257;GALACTARDEG-PWY;PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY;P621-PWY
QinN_2014	conservative	random_00287	5	cirrhosis_minus_healthy	-0.06146539155225916	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6897;PWY-6590;GOLPDLCAT-PWY;PWY-622;PWY-7031
QinN_2014	conservative	random_00288	5	cirrhosis_minus_healthy	-0.024041372663981875	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6277;HEMESYN2-PWY;PWY-7198;PWY-6185;PWY0-321
QinN_2014	conservative	random_00289	5	cirrhosis_minus_healthy	0.011022741979656026	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6317;P108-PWY;PWY-7198;PWY-101;PWY0-1533
QinN_2014	conservative	random_00290	5	cirrhosis_minus_healthy	-0.019694308112523373	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6168;PWY-7198;PWY-5384;P162-PWY;PWY-7446
QinN_2014	conservative	random_00291	5	cirrhosis_minus_healthy	0.030333854848906938	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5973;GLUCARGALACTSUPER-PWY;PWY-5384;PWY-6823;PWY-6876
QinN_2014	conservative	random_00292	5	cirrhosis_minus_healthy	-0.16270946107530015	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6700;PWY-6590;PWY-5005;PWY0-1533;KDO-NAGLIPASYN-PWY
QinN_2014	conservative	random_00293	5	cirrhosis_minus_healthy	-0.06539434359424678	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5154;GOLPDLCAT-PWY;PWY-5384;PWY-7031;PWY-7279
QinN_2014	conservative	random_00294	5	cirrhosis_minus_healthy	-0.09329389315652303	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6386;PWY-5005;HEMESYN2-PWY;PWY0-321;PWY-1541
QinN_2014	conservative	random_00295	5	cirrhosis_minus_healthy	0.10680056355690848	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6125;PWY-5005;P108-PWY;PWY-5181;PWY-7279
QinN_2014	conservative	random_00296	5	cirrhosis_minus_healthy	-0.07370498913881907	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6385;GOLPDLCAT-PWY;HEMESYN2-PWY;PWY-6876;PWY-622
QinN_2014	conservative	random_00297	5	cirrhosis_minus_healthy	0.07762909669888174	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6317;PWY4LZ-257;PWY-6531;PWY-5692;CATECHOL-ORTHO-CLEAVAGE-PWY
QinN_2014	conservative	random_00298	5	cirrhosis_minus_healthy	0.052828503189589426	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5103;GLUCARDEG-PWY;P185-PWY;PWY-7446;URDEGR-PWY
QinN_2014	conservative	random_00299	5	cirrhosis_minus_healthy	-0.10161100401332313	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6163;GLUCARDEG-PWY;PWY-6891;PWY-7245;PWY-5509
QinN_2014	conservative	random_00300	5	cirrhosis_minus_healthy	0.0709193344335537	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6892;HEMESYN2-PWY;PWY-5022;AEROBACTINSYN-PWY;PWY-5656
QinN_2014	conservative	random_00301	5	cirrhosis_minus_healthy	-0.07367428009752963	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5695;GALACTARDEG-PWY;P42-PWY;PWY5F9-12;P621-PWY
QinN_2014	conservative	random_00302	5	cirrhosis_minus_healthy	-0.0378157392414753	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6124;PWY-5022;P42-PWY;DENITRIFICATION-PWY;PWY-5101
QinN_2014	conservative	random_00303	5	cirrhosis_minus_healthy	-0.061044042124390074	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6703;GLUCARGALACTSUPER-PWY;GOLPDLCAT-PWY;PWY-5181;PWY-7446
QinN_2014	conservative	random_00304	5	cirrhosis_minus_healthy	-0.10904391019725779	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6386;GLUCARGALACTSUPER-PWY;GALACTARDEG-PWY;PWY-5514;URDEGR-PWY
QinN_2014	conservative	random_00305	5	cirrhosis_minus_healthy	-0.11778189853413945	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6609;P42-PWY;PWY4LZ-257;PWY-5417;PWY-5656
QinN_2014	conservative	random_00306	5	cirrhosis_minus_healthy	-0.043198606228108005	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6122;PWY-5005;PWY-7198;PWY-4321;PWY-6562
QinN_2014	conservative	random_00307	5	cirrhosis_minus_healthy	0.06188458402003416	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5103;PWY4LZ-257;P108-PWY;P562-PWY;PWY-7616
QinN_2014	conservative	random_00308	5	cirrhosis_minus_healthy	-0.004094684479780675	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6277;GLUCARGALACTSUPER-PWY;HEMESYN2-PWY;PWY-6823;PWY5F9-12
QinN_2014	conservative	random_00309	5	cirrhosis_minus_healthy	-0.09201025708808785	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6163;PWY-5384;PWY-5022;PWY-6215;PWY-7094
QinN_2014	conservative	random_00310	5	cirrhosis_minus_healthy	-0.052318836276368685	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6277;PWY-6531;P185-PWY;PWY-5417;PWY-5101
QinN_2014	conservative	random_00311	5	cirrhosis_minus_healthy	-0.1653117094365184	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6609;PWY-6590;PWY-5384;PWY-7165;PWY-5415
QinN_2014	conservative	random_00312	5	cirrhosis_minus_healthy	-0.10363427405464343	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6386;GOLPDLCAT-PWY;PWY-5384;PWY1G-0;URSIN-PWY
QinN_2014	conservative	random_00313	5	cirrhosis_minus_healthy	-0.11265981976230055	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6386;PWY-5005;GLUCARDEG-PWY;PWY-7218;KDO-NAGLIPASYN-PWY
QinN_2014	conservative	random_00314	5	cirrhosis_minus_healthy	-0.032083234865276644	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6892;PWY-6590;P42-PWY;PWY-5692;PWY-7165
QinN_2014	conservative	random_00315	5	cirrhosis_minus_healthy	-0.15099711338153554	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6609;PWY-6590;PWY4LZ-257;PWY-6823;ECASYN-PWY
QinN_2014	conservative	random_00316	5	cirrhosis_minus_healthy	-0.10533204293599852	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5154;P42-PWY;PWY-6531;PWY-6185;PWY0-321
QinN_2014	conservative	random_00317	5	cirrhosis_minus_healthy	-0.1724686670652602	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6737;PWY-5384;GALACTARDEG-PWY;URDEGR-PWY;PWY-5181
QinN_2014	conservative	random_00318	5	cirrhosis_minus_healthy	0.10541004022509881	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6317;GOLPDLCAT-PWY;PWY-5384;ECASYN-PWY;PWY-5514
QinN_2014	conservative	random_00319	5	cirrhosis_minus_healthy	0.04547606009905003	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5103;PWY-5022;GOLPDLCAT-PWY;PWY-7039;PWY0-1533
QinN_2014	conservative	random_00320	5	cirrhosis_minus_healthy	0.23132852892111178	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6527;PPGPPMET-PWY;HEMESYN2-PWY;PWY0-1338;AEROBACTINSYN-PWY
QinN_2014	conservative	random_00321	5	cirrhosis_minus_healthy	0.13106096825636637	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6125;PWY4LZ-257;PWY-5022;PWY-5692;PWY-7245
QinN_2014	conservative	random_00322	5	cirrhosis_minus_healthy	-0.006101970558315628	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6897;P185-PWY;GLUCARGALACTSUPER-PWY;PWY-5178;KDO-NAGLIPASYN-PWY
QinN_2014	conservative	random_00323	5	cirrhosis_minus_healthy	-0.13345620046379825	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6703;PWY-6891;PWY-6590;PWY-7094;PWY-5392
QinN_2014	conservative	random_00324	5	cirrhosis_minus_healthy	-0.029269799384980644	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6277;PPGPPMET-PWY;PWY-5022;PWY1G-0;PWY-5910
QinN_2014	conservative	random_00325	5	cirrhosis_minus_healthy	0.00999050431670323	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6168;GLUCARGALACTSUPER-PWY;PWY4LZ-257;PWY-6215;PWY-4321
QinN_2014	conservative	random_00326	5	cirrhosis_minus_healthy	0.053289639991423776	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6317;PWY-5022;PWY4LZ-257;PWY-6071;PWY-6143
QinN_2014	conservative	random_00327	5	cirrhosis_minus_healthy	-0.03565863082371745	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5973;PWY-5022;P108-PWY;PWY-6143;KDO-NAGLIPASYN-PWY
QinN_2014	conservative	random_00328	5	cirrhosis_minus_healthy	0.1495227465240756	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6527;PWY-5022;GALACTARDEG-PWY;PWY-6823;PWY-6435
QinN_2014	conservative	random_00329	5	cirrhosis_minus_healthy	-0.0909670866443637	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5695;P42-PWY;PWY-5022;PWY0-1533;LPSSYN-PWY
QinN_2014	conservative	random_00330	5	cirrhosis_minus_healthy	-0.06478816024560086	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6163;HEMESYN2-PWY;GLUCARGALACTSUPER-PWY;PWY0-321;PWY-5415
QinN_2014	conservative	random_00331	5	cirrhosis_minus_healthy	-0.15755375296321272	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5154;PWY-6590;P108-PWY;PWY-5178;PWY-5431
QinN_2014	conservative	random_00332	5	cirrhosis_minus_healthy	-0.03507745561900766	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6122;P42-PWY;P185-PWY;PWY-5181;PWY-7616
QinN_2014	conservative	random_00333	5	cirrhosis_minus_healthy	0.09954478467103112	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6317;PWY-5022;HEMESYN2-PWY;URDEGR-PWY;PWY-5431
QinN_2014	conservative	random_00334	5	cirrhosis_minus_healthy	0.0030567388310265287	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6168;P185-PWY;HEMESYN2-PWY;PWY5F9-12;PWY-7218
QinN_2014	conservative	random_00335	5	cirrhosis_minus_healthy	-0.10805416258292055	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5667;P42-PWY;PWY-6891;RUMP-PWY;PWY-5910
QinN_2014	conservative	random_00336	5	cirrhosis_minus_healthy	0.14875592910285906	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6125;PWY-6891;PPGPPMET-PWY;CATECHOL-ORTHO-CLEAVAGE-PWY;PWY-7288
QinN_2014	conservative	random_00337	5	cirrhosis_minus_healthy	-0.04192338093350578	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6892;PWY-6590;P42-PWY;PWY-5004;AEROBACTINSYN-PWY
QinN_2014	conservative	random_00338	5	cirrhosis_minus_healthy	-0.11492460830962514	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6387;PWY-5384;PWY-6531;PWY-7616;PWY1G-0
QinN_2014	conservative	random_00339	5	cirrhosis_minus_healthy	0.03113921870183134	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6892;P42-PWY;PWY-5005;PWY66-388;PWY-7294
QinN_2014	conservative	random_00340	5	cirrhosis_minus_healthy	-0.07424079991364696	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5154;PWY4LZ-257;P108-PWY;PWY-6823;PWY-7279
QinN_2014	conservative	random_00341	5	cirrhosis_minus_healthy	-0.08372679405728523	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6703;PWY-5005;GOLPDLCAT-PWY;PWY-7031;PWY66-367
QinN_2014	conservative	random_00342	5	cirrhosis_minus_healthy	-0.030621393123718477	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6168;GLUCARGALACTSUPER-PWY;PWY-5022;PWY0-1533;PWY5F9-12
QinN_2014	conservative	random_00343	5	cirrhosis_minus_healthy	-0.0987788334429851	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6163;PWY-6531;PWY-5005;PWY-5431;P562-PWY
QinN_2014	conservative	random_00344	5	cirrhosis_minus_healthy	-0.11041697432717257	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6163;PWY-7198;PWY-6531;PWY-5415;PWY-7269
QinN_2014	conservative	random_00345	5	cirrhosis_minus_healthy	-0.00851704991071589	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6168;PWY-6891;PWY4LZ-257;PWY66-388;PWY-5101
QinN_2014	conservative	random_00346	5	cirrhosis_minus_healthy	0.19419063912367562	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6527;P42-PWY;PWY4LZ-257;PWY-6185;PWY-7294
QinN_2014	conservative	random_00347	5	cirrhosis_minus_healthy	-0.06668882697422251	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5973;PWY-7198;PWY-6590;PHOTOALL-PWY;PWY-5392
QinN_2014	conservative	random_00348	5	cirrhosis_minus_healthy	-0.1050396144794874	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6387;PWY-5005;PPGPPMET-PWY;PWY-6396;PWY-7288
QinN_2014	conservative	random_00349	5	cirrhosis_minus_healthy	-0.10697653169988097	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5154;P185-PWY;GALACTARDEG-PWY;PWY-7165;PROPFERM-PWY
QinN_2014	conservative	random_00350	5	cirrhosis_minus_healthy	-0.04850722290538112	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6121;PWY-6891;P42-PWY;PWY0-41;PWY-622
QinN_2014	conservative	random_00351	5	cirrhosis_minus_healthy	-0.11993991137864324	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6385;P108-PWY;P42-PWY;PWY-6435;3-HYDROXYPHENYLACETATE-DEGRADATION-PWY
QinN_2014	conservative	random_00352	5	cirrhosis_minus_healthy	-0.08769853865745336	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5154;P108-PWY;GALACTARDEG-PWY;PWY-5417;CATECHOL-ORTHO-CLEAVAGE-PWY
QinN_2014	conservative	random_00353	5	cirrhosis_minus_healthy	0.12021212909751622	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6147;PWY-5384;GALACTARDEG-PWY;PHOTOALL-PWY;P621-PWY
QinN_2014	conservative	random_00354	5	cirrhosis_minus_healthy	0.00014681167011332263	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6897;PPGPPMET-PWY;P185-PWY;PWY-7165;PWY-7094
QinN_2014	conservative	random_00355	5	cirrhosis_minus_healthy	-0.1200939115929982	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5154;GLUCARDEG-PWY;P108-PWY;PWY-5415;PWY-6435
QinN_2014	conservative	random_00356	5	cirrhosis_minus_healthy	-0.10070213967901331	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5695;PWY-6590;PWY4LZ-257;PWY1G-0;DENITRIFICATION-PWY
QinN_2014	conservative	random_00357	5	cirrhosis_minus_healthy	0.03461690236839576	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6317;PWY-6590;PWY-5384;PWY-5417;PWY66-367
QinN_2014	conservative	random_00358	5	cirrhosis_minus_healthy	-0.003551816949054043	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6123;PWY-5384;P42-PWY;RUMP-PWY;PWY-622
QinN_2014	conservative	random_00359	5	cirrhosis_minus_healthy	-0.049013988856878576	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6703;PWY-6891;PWY4LZ-257;PWY-5910;AEROBACTINSYN-PWY
QinN_2014	conservative	random_00360	5	cirrhosis_minus_healthy	-0.14873442560489103	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6609;PWY-7198;PWY-5384;PWY-5415;PHOTOALL-PWY
QinN_2014	conservative	random_00361	5	cirrhosis_minus_healthy	-0.10449906763156402	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6609;PWY-5384;HEMESYN2-PWY;PWY-7409;PWY-622
QinN_2014	conservative	random_00362	5	cirrhosis_minus_healthy	0.1992710556966042	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6527;PWY-5384;P185-PWY;PWY-622;KDO-NAGLIPASYN-PWY
QinN_2014	conservative	random_00363	5	cirrhosis_minus_healthy	-0.14020360556082245	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5154;PWY-5005;PWY-6590;PWY-7409;PWY-101
QinN_2014	conservative	random_00364	5	cirrhosis_minus_healthy	-0.19595962554783153	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6737;GLUCARGALACTSUPER-PWY;GALACTARDEG-PWY;PWY-7371;PWY-1541
QinN_2014	conservative	random_00365	5	cirrhosis_minus_healthy	-0.09211573859780309	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6703;GLUCARDEG-PWY;GOLPDLCAT-PWY;URDEGR-PWY;PWY-6785
QinN_2014	conservative	random_00366	5	cirrhosis_minus_healthy	-0.05348432000439196	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5695;PWY4LZ-257;GOLPDLCAT-PWY;PWY-6396;PWY-5181
QinN_2014	conservative	random_00367	5	cirrhosis_minus_healthy	-0.10649673673144378	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6387;GLUCARDEG-PWY;PWY4LZ-257;PWY-7094;PWY-7371
QinN_2014	conservative	random_00368	5	cirrhosis_minus_healthy	0.06811511776878287	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5103;P108-PWY;HEMESYN2-PWY;PWY0-41;PWY-7616
QinN_2014	conservative	random_00369	5	cirrhosis_minus_healthy	-0.2064783438398088	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6737;GALACTARDEG-PWY;GLUCARDEG-PWY;URDEGR-PWY;PWY-7218
QinN_2014	conservative	random_00370	5	cirrhosis_minus_healthy	-0.05160298098336735	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5695;GOLPDLCAT-PWY;HEMESYN2-PWY;PWY-7094;PWY-7616
QinN_2014	conservative	random_00371	5	cirrhosis_minus_healthy	-0.013853238798933631	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6168;GLUCARDEG-PWY;PWY-5384;PWY-6435;PWY-7294
QinN_2014	conservative	random_00372	5	cirrhosis_minus_healthy	-0.03691441520931171	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6703;HEMESYN2-PWY;PWY-5384;PWY-5692;PWY-6396
QinN_2014	conservative	random_00373	5	cirrhosis_minus_healthy	0.07209465943413118	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6147;PWY-6891;P185-PWY;PWY-5088;ALLANTOINDEG-PWY
QinN_2014	conservative	random_00374	5	cirrhosis_minus_healthy	-0.000955831702182941	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6317;PWY-5022;PWY-6590;ALLANTOINDEG-PWY;PWY-922
